2025-11-29 20:35:33 | INFO | services.trader_manager:load_traders_from_database:31 | 📋 发现 10 个用户，开始加载所有交易员配置...
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:66 | 📋 成功加载 7 个交易员配置
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:67 | 📋 失败加载 6 个交易员配置
2025-11-30 20:30:21 | INFO | services.Auto_trader:_scan_once:84 | 🔍 [test_trader] 执行扫描...
2025-11-30 20:30:21 | INFO | services.Auto_trader:_scan_once:86 | 📊 [test_trader] LangGraph 决策引擎运行中...
2025-11-30 20:30:21 | INFO | services.Auto_trader:start:41 | Trader test_trader started
2025-11-30 20:30:21 | INFO | services.trader_manager:start_trader:369 | ✓ 交易员 147c298d-10ab-4198-b217-81fe8d4ab7f9 已启动
2025-11-30 20:30:21 | INFO | services.Auto_trader:stop:54 | Trader test_trader stopped
2025-11-30 20:30:21 | INFO | services.trader_manager:stop_trader:387 | ✓ 交易员 147c298d-10ab-4198-b217-81fe8d4ab7f9 已停止
2025-11-30 20:30:21 | ERROR | services.trader_manager:start_trader:361 | ❌ 交易员 non_existent_trader_id 不存在
2025-11-30 20:30:21 | ERROR | services.trader_manager:stop_trader:379 | ❌ 交易员 non_existent_trader_id 不存在
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:38 | 📋 发现 13 个用户，开始加载所有交易员配置...
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 aaaaaaaa-aaaa-aaaa-aaaa-aaaaaaaaaaaa: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 802d82b2-d21d-47e0-b83c-0dc4383e8f51: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 71891129-4227-4f07-9199-656759a0a5f4: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 11111111-1111-1111-1111-111111111111: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 22222222-2222-2222-2222-222222222222: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 33333333-3333-3333-3333-333333333333: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 44444444-4444-4444-4444-444444444444: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 55555555-5555-5555-5555-555555555555: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 66666666-6666-6666-6666-666666666666: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 77777777-7777-7777-7777-777777777777: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 88888888-8888-8888-8888-888888888888: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 99999999-9999-9999-9999-999999999999: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 15f6cf31-eeae-41dd-bbf9-031177ac238f: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:56 | 📋 总共加载 13 个交易员配置
2025-11-30 20:30:21 | WARNING | services.trader_manager:_load_single_trader:256 | ⚠️ 交易员 Trader Kappa 的交易所 Gate.io Main 未启用，跳过
2025-11-30 20:30:21 | INFO | services.trader_manager:_load_single_trader:284 | 🔍 用户 802d82b2-d21d-47e0-b83c-0dc4383e8f51 暂未配置信号源
2025-11-30 20:30:21 | INFO | services.Auto_trader:__init__:24 | Trader test_trader initialized
2025-11-30 20:30:21 | INFO | services.trader_manager:_load_single_trader:330 | ✓ 交易员 147c298d-10ab-4198-b217-81fe8d4ab7f9 已加载
2025-11-30 20:30:21 | INFO | services.trader_manager:_load_single_trader:284 | 🔍 用户 71891129-4227-4f07-9199-656759a0a5f4 暂未配置信号源
2025-11-30 20:30:21 | INFO | services.Auto_trader:__init__:24 | Trader test_trader2 initialized
2025-11-30 20:30:21 | INFO | services.trader_manager:_load_single_trader:330 | ✓ 交易员 ca965e2e-fa8c-4431-876d-fff60715ea5a 已加载
2025-11-30 20:30:21 | INFO | services.trader_manager:_load_single_trader:296 | ✓ 交易员 Trader Alpha 启用 COIN POOL 信号源: https://api.example.com/coin-pool/user1
2025-11-30 20:30:21 | INFO | services.trader_manager:_load_single_trader:301 | ✓ 交易员 Trader Alpha 启用 OI TOP 信号源: https://api.example.com/oi-top/user1
2025-11-30 20:30:21 | INFO | services.Auto_trader:__init__:24 | Trader Trader Alpha initialized
2025-11-30 20:30:21 | INFO | services.trader_manager:_load_single_trader:330 | ✓ 交易员 10000000-0000-0000-0000-000000000001 已加载
2025-11-30 20:30:21 | INFO | services.trader_manager:_load_single_trader:301 | ✓ 交易员 Trader Beta 启用 OI TOP 信号源: https://api.example.com/oi-top/user2
2025-11-30 20:30:21 | INFO | services.Auto_trader:__init__:24 | Trader Trader Beta initialized
2025-11-30 20:30:21 | INFO | services.trader_manager:_load_single_trader:330 | ✓ 交易员 10000000-0000-0000-0000-000000000002 已加载
2025-11-30 20:30:21 | WARNING | services.trader_manager:_load_single_trader:231 | 📋 交易员 10000000-0000-0000-0000-000000000003 的AI模型 40000000-0000-0000-0000-000000000003 未启用
2025-11-30 20:30:21 | INFO | services.trader_manager:_load_single_trader:296 | ✓ 交易员 Trader Delta 启用 COIN POOL 信号源: https://api.example.com/coin-pool/user4
2025-11-30 20:30:21 | INFO | services.Auto_trader:__init__:24 | Trader Trader Delta initialized
2025-11-30 20:30:21 | INFO | services.trader_manager:_load_single_trader:330 | ✓ 交易员 10000000-0000-0000-0000-000000000004 已加载
2025-11-30 20:30:21 | WARNING | services.trader_manager:_load_single_trader:256 | ⚠️ 交易员 Trader Epsilon 的交易所 Binance Testnet 未启用，跳过
2025-11-30 20:30:21 | WARNING | services.trader_manager:_load_single_trader:231 | 📋 交易员 10000000-0000-0000-0000-000000000006 的AI模型 40000000-0000-0000-0000-000000000006 未启用
2025-11-30 20:30:21 | WARNING | services.trader_manager:_load_single_trader:256 | ⚠️ 交易员 Trader Eta 的交易所 Hyperliquid Testnet 未启用，跳过
2025-11-30 20:30:21 | INFO | services.trader_manager:_load_single_trader:296 | ✓ 交易员 Trader Theta 启用 COIN POOL 信号源: https://api.example.com/coin-pool/user8
2025-11-30 20:30:21 | INFO | services.Auto_trader:__init__:24 | Trader Trader Theta initialized
2025-11-30 20:30:21 | INFO | services.trader_manager:_load_single_trader:330 | ✓ 交易员 10000000-0000-0000-0000-000000000008 已加载
2025-11-30 20:30:21 | WARNING | services.trader_manager:_load_single_trader:231 | 📋 交易员 10000000-0000-0000-0000-000000000009 的AI模型 40000000-0000-0000-0000-000000000009 未启用
2025-11-30 20:30:21 | INFO | services.trader_manager:_load_single_trader:284 | 🔍 用户 15f6cf31-eeae-41dd-bbf9-031177ac238f 暂未配置信号源
2025-11-30 20:30:21 | INFO | services.Auto_trader:__init__:24 | Trader Test Trader Manager initialized
2025-11-30 20:30:21 | INFO | services.trader_manager:_load_single_trader:330 | ✓ 交易员 2f1bd9a6-83df-4031-b895-dd4bf2a96980 已加载
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:66 | 📋 成功加载 7 个交易员配置
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:67 | 📋 失败加载 6 个交易员配置
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:38 | 📋 发现 13 个用户，开始加载所有交易员配置...
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 aaaaaaaa-aaaa-aaaa-aaaa-aaaaaaaaaaaa: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 802d82b2-d21d-47e0-b83c-0dc4383e8f51: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 71891129-4227-4f07-9199-656759a0a5f4: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 11111111-1111-1111-1111-111111111111: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 22222222-2222-2222-2222-222222222222: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 33333333-3333-3333-3333-333333333333: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 44444444-4444-4444-4444-444444444444: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 55555555-5555-5555-5555-555555555555: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 66666666-6666-6666-6666-666666666666: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 77777777-7777-7777-7777-777777777777: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 88888888-8888-8888-8888-888888888888: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 99999999-9999-9999-9999-999999999999: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 15f6cf31-eeae-41dd-bbf9-031177ac238f: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:56 | 📋 总共加载 13 个交易员配置
2025-11-30 20:30:21 | WARNING | services.trader_manager:_load_single_trader:256 | ⚠️ 交易员 Trader Kappa 的交易所 Gate.io Main 未启用，跳过
2025-11-30 20:30:21 | INFO | services.trader_manager:_load_single_trader:284 | 🔍 用户 802d82b2-d21d-47e0-b83c-0dc4383e8f51 暂未配置信号源
2025-11-30 20:30:21 | INFO | services.Auto_trader:__init__:24 | Trader test_trader initialized
2025-11-30 20:30:21 | INFO | services.trader_manager:_load_single_trader:330 | ✓ 交易员 147c298d-10ab-4198-b217-81fe8d4ab7f9 已加载
2025-11-30 20:30:21 | INFO | services.trader_manager:_load_single_trader:284 | 🔍 用户 71891129-4227-4f07-9199-656759a0a5f4 暂未配置信号源
2025-11-30 20:30:21 | INFO | services.Auto_trader:__init__:24 | Trader test_trader2 initialized
2025-11-30 20:30:21 | INFO | services.trader_manager:_load_single_trader:330 | ✓ 交易员 ca965e2e-fa8c-4431-876d-fff60715ea5a 已加载
2025-11-30 20:30:21 | INFO | services.trader_manager:_load_single_trader:296 | ✓ 交易员 Trader Alpha 启用 COIN POOL 信号源: https://api.example.com/coin-pool/user1
2025-11-30 20:30:21 | INFO | services.trader_manager:_load_single_trader:301 | ✓ 交易员 Trader Alpha 启用 OI TOP 信号源: https://api.example.com/oi-top/user1
2025-11-30 20:30:21 | INFO | services.Auto_trader:__init__:24 | Trader Trader Alpha initialized
2025-11-30 20:30:21 | INFO | services.trader_manager:_load_single_trader:330 | ✓ 交易员 10000000-0000-0000-0000-000000000001 已加载
2025-11-30 20:30:21 | INFO | services.trader_manager:_load_single_trader:301 | ✓ 交易员 Trader Beta 启用 OI TOP 信号源: https://api.example.com/oi-top/user2
2025-11-30 20:30:21 | INFO | services.Auto_trader:__init__:24 | Trader Trader Beta initialized
2025-11-30 20:30:21 | INFO | services.trader_manager:_load_single_trader:330 | ✓ 交易员 10000000-0000-0000-0000-000000000002 已加载
2025-11-30 20:30:21 | WARNING | services.trader_manager:_load_single_trader:231 | 📋 交易员 10000000-0000-0000-0000-000000000003 的AI模型 40000000-0000-0000-0000-000000000003 未启用
2025-11-30 20:30:21 | INFO | services.trader_manager:_load_single_trader:296 | ✓ 交易员 Trader Delta 启用 COIN POOL 信号源: https://api.example.com/coin-pool/user4
2025-11-30 20:30:21 | INFO | services.Auto_trader:__init__:24 | Trader Trader Delta initialized
2025-11-30 20:30:21 | INFO | services.trader_manager:_load_single_trader:330 | ✓ 交易员 10000000-0000-0000-0000-000000000004 已加载
2025-11-30 20:30:21 | WARNING | services.trader_manager:_load_single_trader:256 | ⚠️ 交易员 Trader Epsilon 的交易所 Binance Testnet 未启用，跳过
2025-11-30 20:30:21 | WARNING | services.trader_manager:_load_single_trader:231 | 📋 交易员 10000000-0000-0000-0000-000000000006 的AI模型 40000000-0000-0000-0000-000000000006 未启用
2025-11-30 20:30:21 | WARNING | services.trader_manager:_load_single_trader:256 | ⚠️ 交易员 Trader Eta 的交易所 Hyperliquid Testnet 未启用，跳过
2025-11-30 20:30:21 | INFO | services.trader_manager:_load_single_trader:296 | ✓ 交易员 Trader Theta 启用 COIN POOL 信号源: https://api.example.com/coin-pool/user8
2025-11-30 20:30:21 | INFO | services.Auto_trader:__init__:24 | Trader Trader Theta initialized
2025-11-30 20:30:21 | INFO | services.trader_manager:_load_single_trader:330 | ✓ 交易员 10000000-0000-0000-0000-000000000008 已加载
2025-11-30 20:30:21 | WARNING | services.trader_manager:_load_single_trader:231 | 📋 交易员 10000000-0000-0000-0000-000000000009 的AI模型 40000000-0000-0000-0000-000000000009 未启用
2025-11-30 20:30:21 | INFO | services.trader_manager:_load_single_trader:284 | 🔍 用户 15f6cf31-eeae-41dd-bbf9-031177ac238f 暂未配置信号源
2025-11-30 20:30:21 | INFO | services.Auto_trader:__init__:24 | Trader Test Trader Manager initialized
2025-11-30 20:30:21 | INFO | services.trader_manager:_load_single_trader:330 | ✓ 交易员 2f1bd9a6-83df-4031-b895-dd4bf2a96980 已加载
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:66 | 📋 成功加载 7 个交易员配置
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:67 | 📋 失败加载 6 个交易员配置
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:38 | 📋 发现 13 个用户，开始加载所有交易员配置...
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 aaaaaaaa-aaaa-aaaa-aaaa-aaaaaaaaaaaa: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 802d82b2-d21d-47e0-b83c-0dc4383e8f51: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 71891129-4227-4f07-9199-656759a0a5f4: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 11111111-1111-1111-1111-111111111111: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 22222222-2222-2222-2222-222222222222: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 33333333-3333-3333-3333-333333333333: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 44444444-4444-4444-4444-444444444444: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 55555555-5555-5555-5555-555555555555: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 66666666-6666-6666-6666-666666666666: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 77777777-7777-7777-7777-777777777777: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 88888888-8888-8888-8888-888888888888: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 99999999-9999-9999-9999-999999999999: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:49 | 📋 用户 15f6cf31-eeae-41dd-bbf9-031177ac238f: 1 个交易员
2025-11-30 20:30:21 | INFO | services.trader_manager:load_traders_from_database:56 | 📋 总共加载 13 个交易员配置
2025-11-30 20:30:21 | WARNING | services.trader_manager:_load_single_trader:256 | ⚠️ 交易员 Trader Kappa 的交易所 Gate.io Main 未启用，跳过
2025-11-30 20:30:21 | INFO | services.trader_manager:_load_single_trader:284 | 🔍 用户 802d82b2-d21d-47e0-b83c-0dc4383e8f51 暂未配置信号源
